,addl_dataset,hidden_layers,latent_dim,learning_rate,cov_embed_dim,max_epochs,layers,dropout_rate,kl_divergence_weight,weight_decay,seed,r2_dbdb,shared_top_genes_dbdb,scores_corr_dbdb,pvals_adj_corr_dbdb,scores_ranks_corr_dbdb,shared_top_genes_dbdb_pancreatic_A_cell,scores_corr_dbdb_pancreatic_A_cell,pvals_adj_corr_dbdb_pancreatic_A_cell,scores_ranks_corr_dbdb_pancreatic_A_cell,shared_top_genes_dbdb_pancreatic_D_cell,scores_corr_dbdb_pancreatic_D_cell,pvals_adj_corr_dbdb_pancreatic_D_cell,scores_ranks_corr_dbdb_pancreatic_D_cell,shared_top_genes_dbdb_type_B_pancreatic_cell,scores_corr_dbdb_type_B_pancreatic_cell,pvals_adj_corr_dbdb_type_B_pancreatic_cell,scores_ranks_corr_dbdb_type_B_pancreatic_cell,r2_mSTZ,shared_top_genes_mSTZ,scores_corr_mSTZ,pvals_adj_corr_mSTZ,scores_ranks_corr_mSTZ,shared_top_genes_mSTZ_pancreatic_A_cell,scores_corr_mSTZ_pancreatic_A_cell,pvals_adj_corr_mSTZ_pancreatic_A_cell,scores_ranks_corr_mSTZ_pancreatic_A_cell,shared_top_genes_mSTZ_pancreatic_D_cell,scores_corr_mSTZ_pancreatic_D_cell,pvals_adj_corr_mSTZ_pancreatic_D_cell,scores_ranks_corr_mSTZ_pancreatic_D_cell,shared_top_genes_mSTZ_type_B_pancreatic_cell,scores_corr_mSTZ_type_B_pancreatic_cell,pvals_adj_corr_mSTZ_type_B_pancreatic_cell,scores_ranks_corr_mSTZ_type_B_pancreatic_cell
372,embedding_top70_human_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.001,43,0.7638605186481553,0.279,0.11707794192365355,-0.028449686068696984,0.22252201450244602,0.526,0.18967210091100783,-0.056753093853311086,0.4604836276092919,0.508,0.2640846528307259,-0.05038577532794924,0.3997008297445366,0.285,0.1249913945868376,-0.04558948279523984,0.18798658888739875,0.8816402869412544,0.216,0.08383692073957803,-0.019293106521896607,0.16459706139967348,0.46,0.12680099739691622,-0.001481668749314322,0.17144551638283512,0.411,0.11861501834460032,-0.010159321981875576,0.10391134976792774,0.231,0.06401072902955815,-0.03267163120117498,0.09166720974080107
373,embedding_top70_human_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.0001,42,0.47735272634180625,0.288,0.11330478218771617,-0.003271522849906743,0.16632888825876535,0.495,0.23333845753878038,-0.06112339918193696,0.4369353867705985,0.487,0.255916031903173,-0.041565455873190965,0.3775416819490758,0.302,0.12947262458632144,-0.028483797962005657,0.22564699262744362,0.728754497957316,0.232,0.08463336522879071,-0.055576291421373526,0.14150414950046103,0.43,0.11946325426314142,-0.0569621826324332,0.17528872080985786,0.404,0.14261636367407635,0.019714918764860173,0.12616571490730163,0.299,0.04231773494281558,-0.05239362002972461,0.16458873339874813
374,extra_mouse_Embryonic_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.4,0.005,0.0001,44,0.7444036024197644,0.274,-0.0014958590134579856,-0.02389762467141413,0.14221866113540677,0.48,0.20668857684671862,-0.005970649647997011,0.41042792960310326,0.479,0.24219921643601586,0.03761831309635807,0.33633697248188577,0.257,-0.012481683454480755,-0.0390221335883344,0.17566520307391142,0.6689911547105947,0.201,-0.01236350547467338,-0.039480995492364,-0.010460563828951535,0.443,0.17238926940876773,0.02428787492546561,0.21155976483997385,0.419,0.16981655388004502,0.04522005172890638,0.13576529197392131,0.217,-0.024334934385814844,-0.04186142485738156,0.05922916791435198
375,extra_mouse_T1D_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.0001,44,0.8115104952438912,0.339,0.003488223140476292,-0.005491613214027793,0.1354054283783809,0.407,0.0803629892876551,-0.012673686109707497,0.19722015346890592,0.397,0.12350567526078364,-0.017103708750769355,0.17740284504476056,0.343,0.001781420017023562,0.0071220829053128395,0.13354013217112579,0.8219143208960928,0.329,-0.007211612378849854,0.018799815916713494,0.1085282351698039,0.34,0.05124003464534672,0.0016012016690392643,0.08070876363430705,0.337,0.08643839328972355,0.03208564613623469,0.038156018017335334,0.325,-0.009685064330421963,0.0032332843905229507,0.09766999129666569
376,extra_mouse_T1D_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.3,0.005,0.001,43,0.6966590488531812,0.287,0.07336934783563667,-0.0355016315780561,0.17809133134348124,0.512,0.2067980241041043,-0.08224154218888297,0.4329107863234206,0.482,0.23742718108324137,-0.008191646221148728,0.37761644329071586,0.254,0.061142194215957124,-0.0377762893037979,0.1417367979707553,0.7595454389358607,0.225,0.05144680550214145,-0.042721062528323625,0.12750070438896716,0.462,0.10975810447368912,-0.04443415239723889,0.21094623188291461,0.398,0.09731475042685751,0.05988535331797978,0.09128185769798418,0.239,0.031698169940742774,-0.0180447555362037,0.06967824551980505
377,train_adata_baseline_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.4,0.005,0.0001,42,0.7697295221258803,0.298,-0.0014935528898620926,-0.0008270554257775412,0.12490324054480449,0.439,0.09641104612721216,-0.03979901680103881,0.2790045732227303,0.425,0.14078813066772938,-0.042273653323263355,0.24263327495925274,0.279,-0.011883773620731735,-0.019765592458736776,0.12669710429967823,0.653965285116145,0.249,-0.007153695068287979,-0.027999636926135312,0.05864369984929997,0.364,0.08580968836887491,-0.026022956419932203,0.12905746945082994,0.327,0.0680334952947221,-0.010810092800790734,0.015690702187855794,0.27,-0.008337509989685696,-0.019116084545775548,0.06200902511211389
378,random_mouse_seed_42_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.4,0.005,0.001,43,0.7755541560068635,0.281,0.004416347178256327,-0.04747215279608083,0.10698620255402248,0.494,0.16356120756164022,-0.03097018526930522,0.4099309411034378,0.485,0.2136364226862792,0.02280579845209243,0.3257900153100017,0.268,0.008599513605631819,-0.053955886164669974,0.1835991368443485,0.724649939621614,0.213,-0.013096425048879885,-0.08005484599455434,-0.08327501947500215,0.444,0.15548655232941724,-0.001595582430113191,0.19573735685970628,0.41,0.15336052610303155,0.05078073820137886,0.12872520185835573,0.221,-0.018254010398359666,-0.08451680649529861,0.07218020713113411
379,random_mouse_seed_42_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.001,44,0.8156142617278778,0.277,0.08246970924105636,-0.04024947766598706,0.19328875925430658,0.48,0.2105781100363006,-0.059826405663039414,0.3969863543318171,0.495,0.23932039804899538,-0.008613396411168081,0.36685490742832294,0.262,0.1541856268342539,-0.039245358501234076,0.18523583613731506,0.8173398545223982,0.231,0.03665945186211038,-0.02623502773943047,0.1302081611342401,0.441,0.15165354788593394,0.023073402464972227,0.20312718923635434,0.407,0.1330379706992566,0.06288612432662598,0.11376668508518722,0.243,0.10187788723070593,-0.044866965640622154,0.13339966815551865
380,embedding_top50_human_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.0001,43,0.449377311993026,0.28,0.07730203783836254,-0.016814839166266197,0.15536917192990798,0.473,0.21903241479430316,-0.034175731118745216,0.3811616259068473,0.495,0.25423389303525185,-0.0215947232870557,0.3652797805866422,0.271,0.09461178931245934,-0.0341082097778612,0.15421538513504277,0.1405932877697741,0.252,0.0552417750954426,-0.014256727755201643,0.06066008585112064,0.443,0.1669078692822043,0.0441495499642667,0.27255555828395084,0.407,0.13819659643366716,0.015733044306750286,0.12118792368754705,0.242,0.044664598134223854,-0.030567047024159258,0.04262236962470773
381,extra_human_chem_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.3,0.005,0.001,43,0.7312892319139124,0.284,0.03892734353140086,-0.04078275899954198,0.1343250478138942,0.5,0.21799148140285673,-0.03180702061117309,0.4183760424862269,0.493,0.18618929571758422,-0.020755959652387822,0.3400592271176919,0.263,0.06903216774473474,-0.0209851827013481,0.14784202798244755,0.747888488078694,0.212,0.007167768679485833,-0.032256851843761106,0.038299094922121656,0.447,0.1093168663914946,-0.05050681075398098,0.17392032465781382,0.377,0.07227369779834944,0.05529734083257074,0.07607967245329694,0.223,0.024988555267792478,-0.04174386161233295,0.058233777137086336
382,embedding_top70_human_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.4,0.005,0.0001,42,0.7894607079669325,0.33,2.0059815613689446e-05,0.022241061727767148,0.15869718918857656,0.462,0.14468292761154447,0.02316780344149882,0.30865455251717244,0.414,0.09062487061807041,0.06063018001705309,0.22287220520802276,0.34,-0.010073071377242218,0.011544183722176738,0.16991389487932165,0.6973455011919409,0.289,-0.0075321617528742455,0.03007136894834946,0.09016660068517784,0.375,0.09813332598147247,0.07041222181477833,0.1392794141421571,0.339,0.05553031678126562,0.06880740947313758,0.023921128880125427,0.297,-0.015477597049846454,0.055298258885291496,0.07719750146638904
383,embedding_top30_human_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.4,0.005,0.001,42,0.5027660455603229,0.331,0.0025425976877646948,-0.013521819175331998,0.12802001466889049,0.411,0.07564872541109646,0.007225962752404313,0.2527058231895359,0.37,0.10134248362026875,-0.03903852213347719,0.20527365569707282,0.324,-0.005468248351271277,0.00241192214126889,0.12985031042781225,0.6007419843590682,0.318,-0.0032175962188512115,-0.014286461859097939,0.08139506326611813,0.33,0.0756130004741611,1.4446410398460863e-05,0.09718764946529437,0.312,0.07225833631428083,-0.009072625839940554,0.005425365047262782,0.319,-0.011440705915638826,0.012714215742398418,0.07924389502709944
384,embedding_top30_mouse_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.3,0.005,0.0001,43,0.7230673428202365,0.291,0.0688342853739925,-0.00969362846447283,0.15719378946597656,0.482,0.2406160588871354,-0.03827622076158902,0.379987936443104,0.478,0.197769666361752,0.03665884468513391,0.31026228914025433,0.262,0.13571829320425624,-0.045200502686029015,0.18966076062897336,0.7983231610043412,0.215,0.022885259694697232,-0.04692549871781204,0.06370506218945135,0.438,0.12405073429391571,-0.011083231251806307,0.22662006740222967,0.389,0.11127385461265887,0.0811680188932008,0.1514855492761721,0.254,0.10395142024162118,-0.010258877560319462,0.14728041947560214
385,embedding_top50_mouse_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.001,44,0.7879870488310118,0.28,0.012618451627397593,-0.05326943223011141,0.10505873345097037,0.465,0.15403270658850465,-0.0208923526997299,0.34054006494889605,0.468,0.12472436437797582,0.016379175656130715,0.2885096396121821,0.24,0.07089138615043536,-0.048052237479343014,0.14596060955117882,0.7768544865742788,0.208,-0.029003348939420255,-0.06681449678229347,-0.05454515094946121,0.44,0.09960210387574367,0.05567897867967719,0.20745926793991862,0.381,0.06209949747003632,0.08340709690186363,0.10743983104887012,0.23,-0.018292006610996666,-0.049449529088823455,0.04092688188076465
386,random_mouse_seed_42_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.0001,44,0.7762382299373323,0.272,0.08247126544729455,-0.037298943776041746,0.16837841959760216,0.478,0.21032039859925453,-0.07052223248034657,0.39094982521664723,0.488,0.2618562337945487,-0.024084809340055028,0.3611412503490278,0.265,0.15299456321796806,-0.025287935438918413,0.16707276345252925,0.7960051204079639,0.22,0.036897880401874306,-0.06517176125537628,0.10874292674921406,0.44,0.16167743544382748,0.03471687547319236,0.20742693193632575,0.403,0.1402078395325232,0.058942646396407734,0.11225237247248582,0.238,0.10284883607918135,-0.01917214691132284,0.11695122632791402
387,extra_mouse_aged_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.3,0.005,0.001,42,0.7842663042550392,0.275,0.0703617259926114,-0.03151110074542551,0.15630257603361952,0.524,0.23779419929677859,-0.07738436994403236,0.458418124713125,0.503,0.1858561234009238,-0.05293705723297474,0.3300103944455993,0.257,-0.0029987845297999214,-0.059229682027846536,0.17736285659587295,0.8153522219960818,0.207,0.016212859009470525,-0.07378938184437259,0.06299659011073223,0.451,0.11085569937896333,-0.0418799398535268,0.16312682745853635,0.393,0.12178326230901568,0.0292450937389187,0.1471915305768367,0.229,-0.01860596194182314,-0.06897359617899883,0.11202679155853239
388,embedding_top100_mouse_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.0001,43,0.8049327185975809,0.276,0.1596359674306439,0.010798826496947671,0.2180915420101713,0.483,0.1759130169567629,-0.008569215637213945,0.398552759394751,0.482,0.21178704806605922,0.03943937153519103,0.3408640294293366,0.263,0.1637853721604591,-0.016046806919661347,0.1551062821229202,0.8038250666744786,0.24,0.10680238295549406,-0.02593407183203852,0.13802916644768512,0.442,0.09805945097143365,0.032683323261740393,0.1955681568409063,0.384,0.05013625129278871,0.11928405655592494,0.08256084561787173,0.248,0.09293174508813308,-0.025440345954804783,0.08391663554629283
389,embedding_top50_mouse_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.0001,42,0.8172355044921453,0.282,0.020003736931160723,-0.04025595878091172,0.11192312088034674,0.466,0.1838865129011739,-0.03105267020659272,0.36077823741980414,0.491,0.20519269088331377,-0.040139772426397574,0.30880575608952837,0.258,0.06481846234663563,-0.038350750514380645,0.14975066952785213,0.8294504118726982,0.205,-0.015567173464089824,-0.07258447791363105,0.024208885356542816,0.44,0.10196287135081336,0.06395957779663579,0.17877179141908792,0.398,0.09091499763164353,0.056606624665994094,0.1335446455049606,0.23,0.017452895892778795,-0.033360838257512127,0.10104788278309806
390,embedding_top50_human_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.0001,43,0.7099469295681449,0.305,-0.0019415113384395953,-0.030096453342410526,0.18612112023568,0.495,0.20806538940582572,-0.021351754212679597,0.45028337047593,0.5,0.24753535713937588,0.03851428657667773,0.3730527125614124,0.286,-0.015007493499113086,-0.014076702429498192,0.17069178785464306,0.6223256149604071,0.295,-0.007785161912277435,0.016999265711841474,0.09340916815657423,0.346,0.053564914555853826,0.025860024064202874,0.12900471433385713,0.325,0.04485149641681022,0.025154983498689006,0.008956620550735615,0.304,-0.013422493012199313,0.04328638987942771,0.08468422985380329
391,random_mouse_seed_43_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.001,42,0.6641520401985648,0.302,0.13248887088111044,0.00016962715152252087,0.21573557952617545,0.508,0.24741833719227113,-0.04832041308501857,0.4598490715387857,0.444,0.18184836982095864,-0.03547989853984939,0.3244441004937889,0.28,0.11749957455951103,-0.040561972112994844,0.17927477591941954,0.6990532183164254,0.245,0.08436562108837474,-0.021903544492116424,0.1529192085465787,0.451,0.14346171852974257,0.00015086319894762072,0.2133560325951147,0.361,0.04764359472605426,0.00581555461963998,0.07355713572857063,0.244,0.06973364209427707,-0.032359481355715786,0.09813576423730713
